13080090 116 16594 1643 58880 49.85 314971 1.00 95920 10.00 207645 1.00 68629 45.70 347799 1.00 1642 22848.56 1997 1.00 26715 1.00 6530 510976.94 0000000000000000 pp500_production_2012
13080091 117 16594 969 34662 48.25 180189 1.00 54306 10.00 117280 1.00 40938 44.23 202477 1.00 961 22113.23 1166 1.00 15036 1.00 3849 494532.34 0000000000000000 pp500_production_2012
13080092 118 16594 1759 63204 47.65 324571 1.00 99070 10.00 213467 1.00 74399 43.68 361977 1.00 1774 21839.46 2136 1.00 27155 1.00 7038 488409.88 0000000000000000 pp500_production_2012
13080093 119 16594 1655 61263 46.30 306902 1.00 95014 10.00 205762 1.00 70189 42.44 331318 1.00 1736 21220.31 2051 1.00 25952 1.00 6376 474563.28 0000000000000000 pp500_production_2012
13080094 120 16594 708 25816 45.61 126983 1.00 38823 10.00 84018 1.00 30015 41.81 139453 1.00 728 20903.65 832 1.00 10439 1.00 2851 467481.69 0000000000000000 pp500_production_2012
13080095 121 16594 1636 59405 45.26 291224 1.00 90263 10.00 196110 1.00 68645 41.49 316507 1.00 1685 20744.04 2010 1.00 24625 1.00 6462 463912.22 0000000000000000 pp500_production_2012
13080096 122 16594 1573 57028 43.78 270246 1.00 83842 10.00 181737 1.00 66220 40.13 297366 1.00 1626 20067.31 1920 1.00 22163 1.00 6310 448778.03 0000000000000000 pp500_production_2012
13080097 123 16594 1602 58018 42.52 266858 1.00 82138 10.00 177243 1.00 67160 38.98 291953 1.00 1656 19489.83 1942 1.00 22032 1.00 6434 435863.53 0000000000000000 pp500_production_2012
13081004 127 16597 3624 137756 61.23 896608 1.00 263648 10.00 569657 1.00 154868 56.13 971132 1.00 3672 28064.19 4305 1.00 87744 1.00 13946 627617.38 0000000000000000 pp500_production_2012
13081005 128 16597 3674 140871 56.34 849302 1.00 251905 10.00 542394 1.00 158461 51.64 923592 1.00 3798 25821.43 4398 1.00 80431 1.00 14319 577461.12 0000000000000000 pp500_production_2012
13081007 130 16597 1528 60408 52.39 340420 1.00 102574 10.00 220690 1.00 67138 48.03 364802 1.00 1641 24013.31 1832 1.00 32114 1.00 6091 537024.88 0000000000000000 pp500_production_2012
13081020 132 16602 1461 61552 61.22 400333 1.00 121019 10.00 263937 1.00 65959 56.12 406158 1.00 1650 28059.92 1839 1.00 41150 1.00 6147 627521.94 0000000000000000 pp500_production_2012
