14110004 284 17406 1861 300861 136.07 365941 1.00 308716 35.38 306022 1.00 33628 194.38 116319 1.00 2414 1.00 0 1.00 11107 1.00 11603 633530.00 0000000000000000 pp500_production_2013
14110005 285 17406 1091 179617 126.85 207288 1.00 192689 32.98 178234 1.00 19892 181.21 64646 1.00 1402 1.00 0 1.00 5916 1.00 6546 590602.25 0000000000000000 pp500_production_2013
14110007 287 17406 1219 195306 122.85 217997 1.00 210215 31.94 188198 1.00 21918 175.49 68964 1.00 1523 1.00 0 1.00 6170 1.00 8000 571970.69 0000000000000000 pp500_production_2013
14110009 288 17406 469 75249 118.82 83982 1.00 80958 30.89 74116 1.00 8327 169.74 25047 1.00 616 1.00 0 1.00 2433 1.00 3014 553219.25 0000000000000000 pp500_production_2013
14110012 289 17406 798 127005 116.41 141166 1.00 137526 30.27 125585 1.00 14037 166.29 42065 1.00 1048 1.00 0 1.00 3883 1.00 5453 541983.88 0000000000000000 pp500_production_2013
14110013 290 17406 318 49763 114.46 52884 1.00 53141 29.76 46733 1.00 5528 163.51 16243 1.00 396 1.00 0 1.00 1450 1.00 2010 532922.81 0000000000000000 pp500_production_2013
14110014 291 17406 956 148969 113.37 157218 1.00 158744 29.48 137348 1.00 16569 161.95 48442 1.00 1207 1.00 0 1.00 4348 1.00 6627 527839.25 0000000000000000 pp500_production_2013
14110018 293 17406 1691 238940 104.30 230644 1.00 256731 27.12 201735 1.00 27808 148.99 75004 1.00 1938 1.00 0 1.00 6057 1.00 12126 485601.41 0000000000000000 pp500_production_2013
14110019 294 17406 331 46145 106.31 45656 1.00 68519 20.25 40437 1.00 4673 174.15 14919 1.00 379 1.00 0 1.00 1232 1.00 2520 471417.84 0000000000000000 pp500_production_2013_noendcap
14110020 295 17406 1809 259777 100.24 243744 1.00 280107 26.06 214302 1.00 30672 143.21 79830 1.00 2115 1.00 0 1.00 6042 1.00 13012 466734.81 0000000000000000 pp500_production_2013
14110021 296 17406 1881 265141 97.57 243290 1.00 291659 25.37 215512 1.00 30352 139.38 77559 1.00 2150 1.00 0 1.00 6433 1.00 13575 454276.91 0000000000000000 pp500_production_2013
14110022 297 17406 2653 364294 95.19 318164 1.00 392627 24.75 278006 1.00 42716 135.99 105963 1.00 2927 1.00 0 1.00 8156 1.00 18980 443212.91 0000000000000000 pp500_production_2013
14110023 298 17406 245 32614 92.27 27810 1.00 35075 23.99 24227 1.00 3911 131.82 9349 1.00 259 1.00 0 1.00 648 1.00 1786 429630.84 0000000000000000 pp500_production_2013
14110024 299 17406 328 40553 91.70 34021 1.00 43668 23.84 29697 1.00 4869 131.00 11565 1.00 316 1.00 0 1.00 818 1.00 2220 426959.41 0000000000000000 pp500_production_2013
14110025 300 17406 2567 350949 91.28 294036 1.00 379672 23.73 257166 1.00 41670 130.40 98739 1.00 2906 1.00 0 1.00 7191 1.00 15456 424989.31 0000000000000000 pp500_production_2013
14110026 301 17406 2172 296385 88.43 242271 1.00 326198 22.99 214686 1.00 35434 126.33 81087 1.00 2462 1.00 0 1.00 5633 1.00 16392 411739.69 0000000000000000 pp500_production_2013
14110027 302 17406 1071 149319 86.38 119744 1.00 166381 22.46 107160 1.00 17760 123.40 39808 1.00 1209 1.00 0 1.00 2822 1.00 8196 402201.59 0000000000000000 pp500_production_2013
14110041 303 17407 591 110404 138.99 136995 1.00 109880 36.14 114727 1.00 11140 198.56 39508 1.00 797 1.00 0 1.00 4773 1.00 3633 647144.75 0000000000000000 pp500_production_2013
14110044 305 17407 1992 350907 132.79 416629 1.00 350968 34.53 348712 1.00 36032 189.70 122444 1.00 2628 1.00 0 1.00 13672 1.00 13656 618263.88 0000000000000000 pp500_production_2013
14110045 306 17407 2900 483955 124.93 546225 1.00 496737 32.48 466051 1.00 51455 178.47 165283 1.00 3704 1.00 0 1.00 16812 1.00 20184 581670.19 0000000000000000 pp500_production_2013
14110046 307 17407 1074 180018 116.88 191910 1.00 188322 30.39 166354 1.00 19109 166.98 57035 1.00 1342 1.00 0 1.00 5786 1.00 7600 544205.25 0000000000000000 pp500_production_2013
14110047 308 17407 428 70269 114.20 73842 1.00 74972 29.69 64630 1.00 7426 163.15 21815 1.00 531 1.00 0 1.00 2144 1.00 2904 531737.12 0000000000000000 pp500_production_2013
14110048 309 17407 2784 454644 112.93 473716 1.00 488015 29.36 417507 1.00 48135 161.33 140532 1.00 3409 1.00 0 1.00 14200 1.00 19280 525808.31 0000000000000000 pp500_production_2013
14110050 311 17407 2777 431775 108.92 431924 1.00 475848 28.32 384207 1.00 46844 155.59 131480 1.00 3359 1.00 0 1.00 12001 1.00 19630 507110.59 0000000000000000 pp500_production_2013
14110051 312 17407 2713 410638 104.07 393681 1.00 456016 27.06 348881 1.00 46202 148.67 124839 1.00 3162 1.00 0 1.00 10572 1.00 19170 484542.44 0000000000000000 pp500_production_2013
14110053 314 17407 841 130099 100.74 122404 1.00 145645 26.19 110267 1.00 13812 143.91 36435 1.00 1007 1.00 0 1.00 3429 1.00 5777 469030.09 0000000000000000 pp500_production_2013
14110054 315 17407 1749 256519 98.20 232337 1.00 291619 25.53 209306 1.00 28593 140.29 72565 1.00 2007 1.00 0 1.00 6069 1.00 12290 457217.94 0000000000000000 pp500_production_2013
14110055 316 17407 315 44433 96.71 39609 1.00 50693 25.15 35931 1.00 4974 138.16 12224 1.00 342 1.00 0 1.00 993 1.00 2163 450292.81 0000000000000000 pp500_production_2013
14110056 317 17407 240 34924 96.07 31058 1.00 39799 24.98 27931 1.00 3910 137.25 9876 1.00 263 1.00 0 1.00 830 1.00 1709 447322.41 0000000000000000 pp500_production_2013
14110057 318 17407 452 66454 95.69 58864 1.00 75822 24.88 53203 1.00 7429 136.70 18250 1.00 506 1.00 0 1.00 1557 1.00 3028 445522.25 0000000000000000 pp500_production_2013
14110058 319 17407 1708 249657 94.85 220296 1.00 288659 24.66 200399 1.00 27677 135.51 67797 1.00 1977 1.00 0 1.00 5537 1.00 12088 441643.19 0000000000000000 pp500_production_2013
14110059 320 17407 1685 240211 92.42 206091 1.00 277303 24.03 187867 1.00 27042 132.03 64486 1.00 1917 1.00 0 1.00 5272 1.00 12030 430316.34 0000000000000000 pp500_production_2013
14110060 321 17407 225 29967 90.42 25501 1.00 34643 23.51 23117 1.00 3425 129.17 8100 1.00 243 1.00 0 1.00 644 1.00 1518 420977.84 0000000000000000 pp500_production_2013
14110061 322 17407 1663 237966 91.10 202902 1.00 268532 23.68 184332 1.00 26796 130.14 63269 1.00 1852 1.00 0 1.00 5191 1.00 11606 424143.00 0000000000000000 pp500_production_2013
14110062 323 17407 1699 236500 89.07 196746 1.00 268102 23.16 179142 1.00 26988 127.24 62736 1.00 1906 1.00 0 1.00 4989 1.00 11429 414701.25 0000000000000000 pp500_production_2013
14110064 324 17407 655 88673 86.81 72441 1.00 102760 22.57 66437 1.00 10276 124.01 23069 1.00 725 1.00 0 1.00 1758 1.00 3302 404172.47 0000000000000000 pp500_production_2013
14110065 325 17407 251 30884 86.14 24451 1.00 35387 22.40 22215 1.00 3540 123.06 7949 1.00 243 1.00 0 1.00 620 1.00 1599 401090.19 0000000000000000 pp500_production_2013
14111035 327 17409 526 81781 128.32 93665 1.00 86918 33.36 81558 1.00 8640 183.32 28514 1.00 669 1.00 0 1.00 2667 1.00 3704 597468.06 0000000000000000 pp500_production_2013
14111036 328 17409 2022 248286 120.26 300524 1.00 285129 31.27 273790 1.00 29018 171.80 115113 1.00 309860 1.00 0 1.00 7030 1.00 12513 559932.62 0000000000000000 pp500_production_2013
14111037 329 17409 619 65006 94.17 56602 1.00 76233 24.48 52874 1.00 7508 134.52 18009 1.00 663 1.00 0 1.00 1301 1.00 3686 438441.69 0000000000000000 pp500_production_2013
14111038 330 17409 2008 229432 88.48 190110 1.00 267080 23.00 173817 1.00 27621 126.40 63467 1.00 2189 1.00 0 1.00 4308 1.00 12754 411950.19 0000000000000000 pp500_production_2013
14111046 331 17410 423 61394 137.39 75084 1.00 64142 35.72 64789 1.00 6905 196.27 24135 1.00 517 1.00 0 1.00 2033 1.00 2731 639673.12 0000000000000000 pp500_production_2013
14111047 332 17410 1743 241089 133.27 302115 1.00 257605 34.65 263327 1.00 28265 190.39 109637 1.00 167287 1.00 0 1.00 7678 1.00 10901 620512.12 0000000000000000 pp500_production_2013
14111048 333 17410 1464 229529 124.12 259437 1.00 247667 32.27 227281 1.00 24844 177.32 80083 1.00 1784 1.00 0 1.00 7241 1.00 9247 577921.50 0000000000000000 pp500_production_2013
14111068 336 17410 356 49781 88.87 45001 1.00 85664 16.93 45043 1.00 4452 145.59 11636 1.00 436 1.00 0 1.00 1092 1.00 2606 394095.62 0000000000000000 pp500_production_2013_noendcap
14112024 341 17414 560 87437 115.66 98398 1.00 100730 30.07 92134 1.00 9328 165.23 27764 1.00 732 1.00 0 1.00 2575 1.00 3944 538506.12 0000000000000000 pp500_production_2013
14112025 342 17414 518 80758 114.50 90450 1.00 93693 29.77 84755 1.00 8538 163.57 25036 1.00 668 1.00 0 1.00 2335 1.00 3567 533110.94 0000000000000000 pp500_production_2013
14112032 346 17414 340 48764 104.37 50154 1.00 57828 27.14 47914 1.00 5368 149.10 14398 1.00 414 1.00 0 1.00 1183 1.00 2412 485960.69 0000000000000000 pp500_production_2013
14112033 347 17414 433 57012 104.15 59095 1.00 68150 27.08 56200 1.00 6298 148.78 16935 1.00 507 1.00 0 1.00 1428 1.00 2835 484911.25 0000000000000000 pp500_production_2013
14112034 348 17414 1549 224402 103.22 258230 1.00 263841 26.84 216267 1.00 26463 147.46 95944 1.00 5116 1.00 0 1.00 5595 1.00 10877 480605.25 0000000000000000 pp500_production_2013
14113001 350 17415 497 66894 112.86 69963 1.00 77436 29.34 65696 1.00 6813 161.23 19914 1.00 538 1.00 0 1.00 1842 1.00 3110 525482.62 0000000000000000 pp500_production_2013
14113035 354 17416 2201 215026 154.00 295064 1.00 236166 40.04 274660 1.00 22661 220.00 87126 1.00 2100 1.00 0 1.00 5772 1.00 11676 717012.88 0000000000000000 pp500_production_2013
14113038 355 17416 1956 218588 135.58 269967 1.00 254692 35.25 261628 1.00 23197 193.69 78109 1.00 2191 1.00 0 1.00 4809 1.00 13719 631274.31 0000000000000000 pp500_production_2013
14113039 356 17416 810 88721 129.82 105918 1.00 104554 33.75 102782 1.00 9479 185.45 31053 1.00 885 1.00 0 1.00 1839 1.00 3305 604432.75 0000000000000000 pp500_production_2013
14115063 358 17426 2219 258233 137.21 356943 1.00 314118 35.68 353516 1.00 26250 196.02 91818 1.00 2617 1.00 0 1.00 6346 1.00 15207 638872.31 0000000000000000 pp500_production_2013
14115064 359 17426 2265 262284 131.61 351296 1.00 327809 34.22 353904 1.00 26131 188.02 87135 1.00 2696 1.00 0 1.00 6177 1.00 15837 612798.94 0000000000000000 pp500_production_2013
14115065 360 17426 2190 240775 126.63 313731 1.00 305544 32.92 319953 1.00 24973 180.90 80383 1.00 2468 1.00 0 1.00 5324 1.00 15169 589602.19 0000000000000000 pp500_production_2013
14115066 361 17426 404 46054 122.47 58467 1.00 58925 31.84 59886 1.00 4684 174.95 14649 1.00 483 1.00 0 1.00 996 1.00 2939 570211.00 0000000000000000 pp500_production_2013
14115067 362 17426 2459 263814 121.02 329090 1.00 337622 31.47 336598 1.00 27824 172.89 85753 1.00 2797 1.00 0 1.00 5325 1.00 17785 563492.12 0000000000000000 pp500_production_2013
14115068 363 17426 2494 247591 117.25 299951 1.00 316381 30.48 304852 1.00 27452 167.50 83149 1.00 2776 1.00 0 1.00 4515 1.00 16833 545914.94 0000000000000000 pp500_production_2013
14115069 364 17426 2456 242041 113.86 284349 1.00 310707 29.60 290661 1.00 26680 162.65 77555 1.00 2739 1.00 0 1.00 4275 1.00 17011 530109.38 0000000000000000 pp500_production_2013
14115070 365 17426 2104 202512 110.56 232889 1.00 262715 28.75 239238 1.00 23014 157.94 64843 1.00 2335 1.00 0 1.00 3256 1.00 14912 514768.94 0000000000000000 pp500_production_2013
14115071 366 17426 626 59862 107.52 67317 1.00 78925 27.96 70029 1.00 6835 153.60 18798 1.00 653 1.00 0 1.00 964 1.00 4562 500611.31 0000000000000000 pp500_production_2013
14115072 367 17426 2313 227001 106.35 255217 1.00 303763 27.65 268046 1.00 24894 151.93 67901 1.00 2609 1.00 0 1.00 3567 1.00 16868 495165.91 0000000000000000 pp500_production_2013
14115074 369 17426 2307 221908 102.38 237986 1.00 295267 26.62 248689 1.00 24193 146.25 63357 1.00 2511 1.00 0 1.00 3258 1.00 16573 476664.50 0000000000000000 pp500_production_2013
14115075 370 17426 2048 198819 99.99 208348 1.00 266487 26.00 218460 1.00 21516 142.85 55520 1.00 2249 1.00 0 1.00 2922 1.00 14527 465566.66 0000000000000000 pp500_production_2013
14116001 371 17426 1807 176694 97.97 182166 1.00 236737 25.47 190545 1.00 19156 139.96 48567 1.00 1963 1.00 0 1.00 2671 1.00 13233 456162.81 0000000000000000 pp500_production_2013
14116002 372 17426 719 68330 95.98 69266 1.00 92237 24.95 72849 1.00 7549 137.11 18833 1.00 789 1.00 0 1.00 1009 1.00 5274 446876.19 0000000000000000 pp500_production_2013
14116014 374 17427 548 49642 94.90 51280 1.00 70068 24.67 55540 1.00 5269 135.57 13050 1.00 579 1.00 0 1.00 676 1.00 3972 441839.50 0000000000000000 pp500_production_2013
14116015 375 17427 2171 185444 92.46 187600 1.00 262766 24.04 203721 1.00 20185 132.09 47704 1.00 2342 1.00 0 1.00 2335 1.00 15323 430504.94 0000000000000000 pp500_production_2013
14116016 376 17427 1432 115366 85.84 108774 1.00 165491 22.32 118243 1.00 13159 122.63 28822 1.00 1484 1.00 0 1.00 1193 1.00 6502 399667.03 0000000000000000 pp500_production_2013
14116017 377 17427 381 30566 82.32 27475 1.00 43725 21.40 30037 1.00 3433 117.60 7199 1.00 395 1.00 0 1.00 336 1.00 2594 383294.50 0000000000000000 pp500_production_2013
14116019 379 17427 1784 143973 79.25 125045 1.00 208353 20.61 137534 1.00 16286 113.22 32985 1.00 1825 1.00 0 1.00 1438 1.00 12611 368999.81 0000000000000000 pp500_production_2013
14116020 380 17427 1589 126834 76.53 106886 1.00 185597 19.90 117817 1.00 14522 109.33 28478 1.00 1659 1.00 0 1.00 1187 1.00 11524 356344.19 0000000000000000 pp500_production_2013
14116021 381 17427 1821 139688 74.58 114442 1.00 202660 19.39 126258 1.00 16181 106.54 30883 1.00 1836 1.00 0 1.00 1371 1.00 9758 347229.44 0000000000000000 pp500_production_2013
14116025 382 17427 420 31766 71.22 25035 1.00 45801 18.52 27442 1.00 3807 101.75 6891 1.00 435 1.00 0 1.00 279 1.00 3082 331621.44 0000000000000000 pp500_production_2013
14116026 383 17427 1131 86360 70.83 67736 1.00 125896 18.42 74848 1.00 10200 101.19 18471 1.00 1160 1.00 0 1.00 726 1.00 8289 329807.31 0000000000000000 pp500_production_2013
14116027 384 17427 2415 179256 69.47 137255 1.00 260636 18.06 151150 1.00 21519 99.24 38428 1.00 2463 1.00 0 1.00 1430 1.00 17411 323447.69 0000000000000000 pp500_production_2013
14116044 386 17429 3333 369274 136.14 530143 1.00 481897 35.40 553150 1.00 36358 194.48 123420 1.00 4056 1.00 0 1.00 8978 1.00 22700 633855.75 0000000000000000 pp500_production_2013
14116046 388 17429 497 52273 126.38 66642 1.00 53684 40.44 68218 1.00 5446 180.54 17076 1.00 576 1.00 0 1.00 1007 1.00 3609 588412.38 0000000000000000 pp500_production_2013
14116047 389 17429 2673 278699 124.28 351200 1.00 287193 39.77 358382 1.00 29360 177.54 92394 1.00 3065 1.00 0 1.00 5442 1.00 19172 578633.75 0000000000000000 pp500_production_2013
14116048 390 17429 938 93470 119.33 114224 1.00 97663 38.19 117491 1.00 10069 170.47 30289 1.00 1056 1.00 0 1.00 1682 1.00 6626 555595.06 0000000000000000 pp500_production_2013
14116050 392 17429 496 48302 112.10 55818 1.00 51419 35.87 58307 1.00 5178 160.14 14744 1.00 537 1.00 0 1.00 819 1.00 3609 521916.81 0000000000000000 pp500_production_2013
14116051 393 17429 844 80079 110.59 92308 1.00 85859 35.39 96167 1.00 8768 157.99 24792 1.00 908 1.00 0 1.00 1262 1.00 6059 514906.00 0000000000000000 pp500_production_2013
14116055 395 17429 2836 245050 106.56 273490 1.00 267449 34.10 287957 1.00 29242 152.22 79078 1.00 3082 1.00 0 1.00 3354 1.00 19977 496131.09 0000000000000000 pp500_production_2013
14116056 396 17429 3396 286207 103.23 312770 1.00 315623 33.03 330642 1.00 34336 147.47 90315 1.00 3648 1.00 0 1.00 3707 1.00 24252 480626.00 0000000000000000 pp500_production_2013
14116057 397 17429 334 28324 99.34 29640 1.00 30610 31.79 31009 1.00 3378 141.92 8341 1.00 368 1.00 0 1.00 368 1.00 2406 462540.56 0000000000000000 pp500_production_2013
14116058 398 17429 431 37045 98.82 38644 1.00 40464 31.62 40598 1.00 4406 141.17 11261 1.00 455 1.00 0 1.00 483 1.00 2299 460085.91 0000000000000000 pp500_production_2013
14117002 403 17429 1877 169896 89.74 160686 1.00 188825 28.72 171620 1.00 19087 128.20 43289 1.00 2003 1.00 0 1.00 2063 1.00 13649 417824.50 0000000000000000 pp500_production_2013
14117004 404 17429 982 86079 88.85 80244 1.00 118015 23.10 86251 1.00 9572 126.92 21374 1.00 1040 1.00 0 1.00 1001 1.00 6819 413663.59 0000000000000000 pp500_production_2013_noendcap
14117012 406 17430 1418 143968 149.39 196582 1.00 136231 47.81 190236 1.00 15926 213.42 60198 1.00 1562 1.00 0 1.00 3298 1.00 9501 695563.25 0000000000000000 pp500_production_2013
14117013 407 17430 1405 141643 137.87 178801 1.00 136232 44.12 175360 1.00 15660 196.95 53313 1.00 1568 1.00 0 1.00 2792 1.00 9618 641903.94 0000000000000000 pp500_production_2013
14117014 408 17430 552 56722 131.64 67875 1.00 54817 42.12 67636 1.00 5914 188.05 19323 1.00 588 1.00 0 1.00 1187 1.00 3110 612901.75 0000000000000000 pp500_production_2013
14117015 409 17430 509 52847 129.46 62461 1.00 51110 41.43 61810 1.00 5533 184.95 18018 1.00 555 1.00 0 1.00 1065 1.00 3626 602776.94 0000000000000000 pp500_production_2013
14117016 410 17430 1189 112697 127.04 131056 1.00 110154 40.65 131475 1.00 11882 181.49 37351 1.00 1206 1.00 0 1.00 2186 1.00 7735 591509.00 0000000000000000 pp500_production_2013
14117019 413 17430 553 52432 119.13 58156 1.00 64632 30.97 58609 1.00 5776 170.18 17262 1.00 582 1.00 0 1.00 878 1.00 3943 554664.50 0000000000000000 pp500_production_2013_noendcap
14117020 414 17430 1763 158333 115.97 172011 1.00 160905 37.11 174184 1.00 18038 165.67 52568 1.00 1886 1.00 0 1.00 0 0.00 12570 539943.75 0000000000000000 pp500_production_2013
14117021 415 17430 892 78759 109.30 80568 1.00 80288 34.98 82257 1.00 8978 156.15 24713 1.00 949 1.00 0 1.00 0 0.00 6466 508923.81 0000000000000000 pp500_production_2013
14117022 416 17430 388 35102 105.40 34497 1.00 35485 33.73 34932 1.00 3914 150.58 10404 1.00 401 1.00 0 1.00 0 0.00 2762 490754.56 0000000000000000 pp500_production_2013
14117023 417 17430 2502 209056 103.34 204051 1.00 214343 33.07 208453 1.00 24089 147.63 62587 1.00 2645 1.00 0 1.00 0 0.00 17982 481144.69 0000000000000000 pp500_production_2013
14117024 418 17430 2635 202684 95.02 182547 1.00 212707 30.41 189292 1.00 24440 135.74 58661 1.00 2669 1.00 0 1.00 0 0.00 18701 442403.94 0000000000000000 pp500_production_2013
14117025 419 17430 2737 207640 89.65 177373 1.00 216991 28.69 182462 1.00 25647 128.07 57915 1.00 2756 1.00 0 1.00 0 0.00 19110 417405.91 0000000000000000 pp500_production_2013
14117026 420 17430 2031 151070 85.72 124638 1.00 160864 27.43 129120 1.00 18867 122.45 41193 1.00 2064 1.00 0 1.00 0 0.00 10958 399103.66 0000000000000000 pp500_production_2013
14117027 421 17430 2403 178183 83.23 141863 1.00 188139 26.63 146998 1.00 22017 118.90 46673 1.00 2405 1.00 0 1.00 0 0.00 15973 387507.88 0000000000000000 pp500_production_2013
14117028 422 17430 2407 175871 80.91 136326 1.00 186180 25.89 141770 1.00 22226 115.59 45480 1.00 2421 1.00 0 1.00 0 0.00 17431 376738.84 0000000000000000 pp500_production_2013
14117044 424 17431 2549 234656 146.61 316519 1.00 276710 38.12 309810 1.00 27747 209.44 102188 1.00 2768 1.00 0 1.00 4774 1.00 17381 682620.19 0000000000000000 pp500_production_2013_noendcap
14117046 426 17431 1002 92063 136.39 116196 1.00 109742 35.46 113655 1.00 11102 194.84 38081 1.00 1108 1.00 0 1.00 1618 1.00 7190 635020.69 0000000000000000 pp500_production_2013_noendcap
