10.000000 20.000000 0.046667 0.086667 0.286667
20.000000 30.000000 0.060000 0.100000 0.233333
30.000000 40.000000 0.073333 0.113333 0.273333
40.000000 50.000000 0.086667 0.126667 0.340000
50.000000 60.000000 0.086667 0.140000 0.353333
60.000000 70.000000 0.086667 0.153333 0.353333
70.000000 80.000000 0.100000 0.166667 0.366667
80.000000 90.000000 0.100000 0.166667 0.366667
90.000000 100.000000 0.100000 0.180000 0.393333
