10.000000 20.000000 0.053750 0.121250 0.203750
20.000000 30.000000 0.063750 0.128750 0.203750
30.000000 40.000000 0.086250 0.143750 0.228750
40.000000 50.000000 0.101250 0.161250 0.256250
50.000000 60.000000 0.106250 0.171250 0.278750
60.000000 70.000000 0.108750 0.176250 0.288750
70.000000 80.000000 0.113750 0.178750 0.298750
80.000000 90.000000 0.113750 0.188750 0.313750
90.000000 100.000000 0.111250 0.196250 0.336250
