2.65 3.9 10.000000 20.000000 0.0 10.0 0.046667 0.113333 0.286667 0.85
2.65 3.9 20.000000 30.000000 0.0 10.0 0.060000 0.153333 0.353333 0.85
2.65 3.9 30.000000 40.000000 0.0 10.0 0.086667 0.166667 0.313333 0.85
2.65 3.9 40.000000 50.000000 0.0 10.0 0.100000 0.180000 0.366667 0.85
2.65 3.9 50.000000 60.000000 0.0 10.0 0.100000 0.206667 0.433333 0.85
2.65 3.9 60.000000 70.000000 0.0 10.0 0.100000 0.233333 0.460000 0.85
2.65 3.9 70.000000 80.000000 0.0 10.0 0.100000 0.246667 0.486667 0.85
2.65 3.9 80.000000 90.000000 0.0 10.0 0.100000 0.166667 0.500000 0.85
2.65 3.9 90.000000 100.000000 0.0 10.0 0.100000 0.180000 0.513333 0.85
